OBJECTID,type,subtype,x,y,TAZ
571,2, Restaurants,46.7603281,24.7658884,888
572,4, Entertainment,46.6937964,24.6385576,199
573,4, Entertainment,46.65067,24.6152116,1078
574,4, Entertainment,46.6270031,24.5998429,1076
575,4, Entertainment,46.5582454,24.5799515,1381
576,6, Private Schools,46.4455582,24.8967171,687
577,2, Restaurants,46.6381969,24.5889023,162
578,2, Restaurants,46.6696972,24.7289493,793
579,2, Restaurants,46.6400597,24.5860878,1111
580,2, Restaurants,46.6473549,24.5971556,475
581,2, Restaurants,46.6420253,24.5990605,1114
582,4, Entertainment,46.6760096,24.591971,166
583,4, Entertainment,46.8185037,24.7380385,359
584,4, Entertainment,46.8297619,24.7377854,359
585,6, Private Schools,46.6757597,24.7495913,736
586,2, Restaurants,46.6784397,24.6777286,38
587,2, Restaurants,46.7707787,24.7537213,134
588,2, Restaurants,46.6742891,24.6889095,841
589,6, Training Centers,46.6474403,24.5953717,1112
590,6, Government Schools,46.6536689,24.9490409,678
591,4, Entertainment,46.7839431,24.7526182,139
592,2, Restaurants,46.646083,24.6997594,27
593,2, Restaurants,46.687904,24.583143,1480
594,2, Restaurants,46.6907148,24.5983882,168
595,2, Restaurants,46.8366257,24.7273223,362
596,2, Restaurants,46.654995,24.5862404,165
597,4, Entertainment,46.6469689,24.5989132,475
598,4, Entertainment,46.6437546,24.5839806,163
599,2, Restaurants,46.7836977,24.6950301,355
600,2, Restaurants,46.839719,24.7255274,365
601,2, Restaurants,46.8375953,24.7384624,491
602,6, Training Centers,46.6913043,24.6861255,877
603,6, Universities and Colleges,46.800134,24.7005782,354
604,3, Shopping and Services,46.6546997,24.7224659,22
605,1, Hotels and Furnished Apartments,46.7125434,24.7867387,724
606,2, Restaurants,46.8427567,24.740726,1020
607,2, Restaurants,46.6803514,24.7652069,714
608,2, Restaurants,46.7880115,24.6923203,937
609,2, Restaurants,46.7965557,24.6905551,940
610,2, Restaurants,46.6572888,24.7235764,784
611,3, Shopping and Services,46.6743535,24.760306,718
612,4, Entertainment,46.6992967,24.6588062,1066
613,4, Entertainment,46.6215388,24.6927212,416
614,3, Shopping and Services,46.7023232,24.6972498,864
615,5, Mosques,46.7338045,24.6727048,1153
616,2, Restaurants,46.8370056,24.7378103,364
617,3, Shopping and Services,46.654494,24.7515762,60
618,3, Shopping and Services,46.6660785,24.7530492,711
619,6, Private Schools,46.7693598,24.6810229,923
620,5, Factories,46.7992501,24.5955944,401
621,3, Shopping and Services,46.6639746,24.757767,61
622,3, Shopping and Services,46.6631383,24.7560806,703
623,4, Entertainment,46.8282243,24.7398433,359
624,2, Restaurants,46.6694422,24.6985078,838
625,2, Restaurants,46.6780297,24.6815229,871
626,6, Medical Centers,46.7124494,24.5889763,1359
627,6, Clinics,46.7336216,24.6318584,310
628,6, Clinics,46.721144,24.6309781,1477
629,6, Medical Centers,46.6848594,24.6858463,872
630,3, Shopping and Services,46.7117341,24.665066,1184
631,3, Shopping and Services,46.7121658,24.664099,1184
632,6, Government Schools,46.8146221,24.7504768,907
633,6, Private Schools,46.6510653,24.6002031,475
634,2, Restaurants,46.7862845,24.6905129,935
635,2, Restaurants,46.7880115,24.6923203,937
636,2, Restaurants,46.7874918,24.691998,937
637,2, Restaurants,46.6857132,24.7678106,65
638,2, Restaurants,46.6730032,24.7598797,709
639,3, Shopping and Services,46.634395,24.7131225,425
640,3, Shopping and Services,46.64878,24.7212551,22
641,3, Shopping and Services,46.7306275,24.6588782,242
642,6, Medical Centers,46.7803944,24.7399333,140
643,6, Medical Centers,46.755312,24.6891153,255
644,6, Training Centers,46.7209799,24.6578775,1207
645,6, Training Centers,46.7840568,24.7369451,140
646,6, Training Centers,46.7646874,24.7495063,137
647,6, Clinics,46.69715,24.7111287,851
648,5, Mosques,46.6463771,24.6898576,27
649,5, Mosques,46.651593,24.6908186,29
650,5, Mosques,46.6638664,24.6787872,30
651,5, Mosques,46.7771585,24.6754979,929
652,5, Mosques,46.7484305,24.6543757,248
653,6, Training Centers,46.6941525,24.6740845,108
654,6, Training Centers,46.7030291,24.6536452,1162
655,3, Shopping and Services,46.6730875,24.7131338,789
656,3, Shopping and Services,46.7058905,24.5643041,1431
657,3, Shopping and Services,46.6628396,24.7397946,71
658,5, Mosques,46.7151322,24.5549271,387
659,5, Mosques,46.7227603,24.6436823,1237
660,5, Mosques,46.630619,24.5705563,470
661,6, Training Centers,46.773698,24.595009,1315
662,6, Training Centers,46.7795284,24.574471,394
663,6, Universities and Colleges,46.7078734,24.8019051,603
664,6, Hospitals,46.7233504,24.6666844,1192
665,6, Clinics,46.6817579,24.5885483,1094
666,6, Training Centers,46.6838991,24.6214727,210
667,5, Mosques,46.7286571,24.6421396,291
668,5, Mosques,46.6492039,24.6013466,1116
669,5, Mosques,46.6705251,24.5900589,476
670,5, Mosques,46.6275919,24.5020208,170
671,5, Mosques,46.7541043,24.6869661,257
672,6, Clinics,46.7154917,24.614737,1288
673,5, Mosques,46.7579115,24.6733413,259
674,5, Mosques,46.6593507,24.6032771,164
675,5, Mosques,46.6608764,24.571492,1411
676,6, Training Centers,46.6778053,24.6938819,842
677,3, Shopping and Services,46.7049315,24.606213,1274
678,3, Shopping and Services,46.7063453,24.6188154,1265
679,6, Training Centers,46.7079833,24.6672954,1054
680,3, Shopping and Services,46.6901151,24.6858725,877
681,6, Training Centers,46.8002817,24.6999399,942
682,6, Medical Centers,46.661204,24.748521,62
683,6, Medical Centers,46.6600091,24.7248201,784
684,4, Entertainment,46.7374808,24.6732447,1152
685,6, Universities and Colleges,46.7031008,24.7322324,809
686,5, Consultants and Contractors,46.7382126,24.7604971,758
687,4, Entertainment,46.6422192,24.593492,472
688,4, Entertainment,46.7795969,24.8573454,616
689,3, Shopping and Services,46.692464,24.7199326,836
690,6, Medical Centers,46.6688806,24.6684903,40
691,3, Shopping and Services,46.7331477,24.6684777,1468
692,2, Restaurants,46.6580066,24.7238805,784
693,6, Clinics,46.8420122,24.7009013,984
694,6, Clinics,46.7218165,24.6401999,290
695,5, Mosques,46.6833351,24.7267495,797
696,5, Mosques,46.6465153,24.6953763,27
697,5, Mosques,46.6781574,24.6899678,841
698,5, Mosques,46.5965279,24.7432292,424
699,3, Shopping and Services,46.7190725,24.636355,1261
700,3, Shopping and Services,46.7081883,24.6274802,280
701,3, Shopping and Services,46.7207591,24.6787664,1130
702,6, Medical Centers,46.6834647,24.6764918,1025
703,6, Medical Centers,46.6855003,24.678505,869
704,6, Medical Centers,46.6848594,24.6858463,872
705,6, Clinics,46.7139106,24.5991001,334
706,6, Clinics,46.7539784,24.6225143,327
707,3, Shopping and Services,46.7265778,24.6836067,1150
708,5, Mosques,46.5744015,24.5817307,464
709,5, Mosques,46.6850693,24.6022992,478
710,3, Shopping and Services,46.675052,24.7108727,829
711,6, Training Centers,46.6778054,24.6938814,842
712,3, Shopping and Services,46.8089826,24.6911409,953
713,4, Entertainment,46.7840342,24.8561842,443
714,6, Training Centers,46.7161204,24.5549025,387
715,6, Training Centers,46.7048192,24.5651172,1431
716,6, Training Centers,46.70237,24.566805,1424
717,6, Clinics,46.6481015,24.5910576,1111
718,1, Hotels and Furnished Apartments,46.7502199,24.7498884,132
719,2, Restaurants,46.6832914,24.7641365,719
720,1, Hotels and Furnished Apartments,46.8012818,24.6874981,951
721,1, Hotels and Furnished Apartments,46.8015045,24.6876083,951
722,1, Hotels and Furnished Apartments,46.80084,24.7053457,356
723,2, Restaurants,46.8938122,24.8162032,368
724,2, Restaurants,46.6797781,24.5849516,1411
725,2, Restaurants,46.7196472,24.6759392,1132
726,3, Shopping and Services,46.7128891,24.6372954,1254
727,5, Mosques,46.6946114,24.6831203,102
728,5, Mosques,46.7305313,24.5961379,341
729,2, Restaurants,46.8833295,24.8060734,368
730,4, Entertainment,46.7595647,24.6777119,264
731,3, Shopping and Services,46.7327237,24.6703161,1468
732,6, Private Schools,46.8074073,24.6931665,930
733,6, Private Schools,46.6964752,24.7025007,89
734,6, Private Schools,46.7574389,24.6910108,255
735,4, Entertainment,46.6760857,24.7540481,710
736,4, Entertainment,46.737811,24.6992201,817
737,4, Entertainment,46.7381086,24.6994183,817
738,4, Entertainment,46.7266402,24.6702075,232
739,5, Banks,46.6916272,24.5696121,1428
740,4, Entertainment,46.6466501,24.7835688,583
741,6, Training Centers,46.7001369,24.586873,169
742,5, Mosques,46.7044933,24.6673063,1072
743,5, Mosques,46.6017099,24.5891938,1372
744,5, Mosques,46.7410938,24.6669029,241
745,5, Mosques,46.7353634,24.6396064,296
746,5, Mosques,46.6871961,24.7321437,796
747,6, Medical Centers,46.6997949,24.7020732,861
748,5, Mosques,46.6640906,24.5926322,476
749,2, Restaurants,46.8862299,24.8200626,368
750,2, Restaurants,46.8812438,24.8134764,368
751,2, Restaurants,46.6506104,24.6901516,27
752,2, Restaurants,46.5822536,24.5774116,465
753,2, Restaurants,46.7190804,24.6863889,1126
754,6, Training Centers,46.7280624,24.6514232,1202
755,5, Banks,46.7413151,24.6567434,1212
756,2, Restaurants,46.7879933,24.6818765,947
757,2, Restaurants,46.8010631,24.6873901,951
758,2, Restaurants,46.7339442,24.6893587,249
759,3, Shopping and Services,46.7358777,24.6597299,245
760,3, Shopping and Services,46.7483792,24.6654763,1210
761,1, Hotels and Furnished Apartments,46.5377902,24.5807018,155
762,3, Shopping and Services,46.8015915,24.7350602,919
763,1, Hotels and Furnished Apartments,46.5453308,24.5859017,1369
764,3, Shopping and Services,46.6805225,24.545171,1422
765,5, Factories,46.7810883,24.6039511,401
766,5, Factories,46.7778483,24.605643,401
767,1, Hotels and Furnished Apartments,46.6911451,24.5848779,169
768,1, Hotels and Furnished Apartments,46.6889802,24.5837077,1480
769,5, Mosques,46.7133627,24.6828747,1043
770,5, Mosques,46.7130938,24.6318249,1260
771,6, Clinics,46.6941769,24.6776992,109
772,2, Restaurants,46.7796927,24.7238152,913
773,2, Restaurants,46.7874285,24.7075707,354
774,4, Entertainment,46.6893172,24.6495182,177
775,6, Universities and Colleges,46.8006383,24.7012899,354
776,6, Training Centers,46.7378289,24.6599651,245
777,3, Shopping and Services,46.6843897,24.7372223,742
778,3, Shopping and Services,46.626736,24.5844754,471
779,6, Government Schools,46.604452,24.6099587,156
780,6, Government Schools,46.6016289,24.6063339,156
781,6, Government Schools,46.5962034,24.5989237,156
782,6, Government Schools,46.5997905,24.5993463,156
783,6, Government Schools,46.6619341,24.6279915,160
784,6, Government Schools,46.6418795,24.6002542,1113
785,5, Banks,46.7315731,24.667266,1465
786,6, Training Centers,46.7615168,24.6895155,261
787,6, Clinics,46.7114538,24.6088403,1296
788,4, Entertainment,46.6751972,24.7295651,795
789,4, Entertainment,46.6870465,24.7395556,72
790,5, Consultants and Contractors,46.7592081,24.7216217,136
791,3, Shopping and Services,46.6808662,24.7129034,831
792,4, Entertainment,46.7916275,24.6830262,948
793,4, Entertainment,46.8161183,24.7095943,967
794,4, Entertainment,46.802014,24.7040167,356
795,4, Entertainment,46.8126679,24.706761,966
796,2, Restaurants,46.6942051,24.6809822,1040
797,4, Entertainment,46.748018,24.6996528,250
798,5, Consultants and Contractors,46.7263828,24.6904323,233
799,2, Restaurants,46.6818307,24.7112546,831
800,2, Restaurants,46.731324,24.6674202,1465
801,2, Restaurants,46.7879014,24.7216778,913
802,2, Restaurants,46.7299352,24.6678654,1140
803,2, Restaurants,46.7041661,24.691729,112
804,2, Restaurants,46.7131369,24.6954264,883
805,2, Restaurants,46.6979772,24.7114772,852
806,5, Consultants and Contractors,46.7214399,24.6553548,243
807,3, Shopping and Services,46.6755994,24.7115754,829
808,4, Entertainment,46.7363578,24.6637235,240
809,2, Restaurants,46.688033,24.7081384,97
810,2, Restaurants,46.6194619,24.7456937,13
811,3, Shopping and Services,46.6939036,24.6809189,1040
812,3, Shopping and Services,46.690115,24.6858731,877
813,3, Shopping and Services,46.689149,24.6893337,877
814,3, Shopping and Services,46.6914496,24.6809351,875
815,3, Shopping and Services,46.7338717,24.6621208,1197
816,3, Shopping and Services,46.7048314,24.6966374,881
817,6, Hospitals,46.6781909,24.7040706,830
818,3, Shopping and Services,46.6936483,24.6808141,1040
819,2, Restaurants,46.6746827,24.7321147,795
820,2, Restaurants,46.7117341,24.665066,1184
821,2, Restaurants,46.7199334,24.664851,1191
822,3, Shopping and Services,46.6471127,24.5968899,475
823,3, Shopping and Services,46.5863962,24.5834388,1379
824,5, Mosques,46.702056,24.5588867,1430
825,5, Mosques,46.727575,24.6062666,1364
826,2, Restaurants,46.7066575,24.5629111,1431
827,3, Shopping and Services,46.7136996,24.6300087,282
828,2, Restaurants,46.7038277,24.7104645,91
829,2, Restaurants,46.6786559,24.7325172,74
830,6, Training Centers,46.6506017,24.7571229,670
831,2, Restaurants,46.7025746,24.7086871,856
832,2, Restaurants,46.6834687,24.7385568,742
833,3, Shopping and Services,46.6788261,24.7059298,86
834,6, Private Schools,46.7101511,24.707619,866
835,6, Private Schools,46.6838144,24.7144087,92
836,6, Private Schools,46.6944062,24.6966067,858
837,6, Government Schools,46.6431951,24.5859918,1111
838,3, Shopping and Services,46.8073579,24.7411752,995
839,6, Government Schools,46.7378055,24.6589735,245
840,6, Training Centers,46.729856,24.6465877,288
841,6, Government Schools,46.7070537,24.6233403,297
842,6, Private Schools,46.7377469,24.6147632,343
843,6, Private Schools,46.6838399,24.6747388,1025
844,6, Other Educational Facilities,46.6923346,24.6579058,184
845,6, Government Schools,46.6905636,24.6621602,184
846,6, Government Schools,46.6776384,24.6364783,180
847,6, Private Schools,46.6820728,24.628305,192
848,3, Shopping and Services,46.7352811,24.5966982,1485
849,5, Mosques,46.6608061,24.6963103,31
850,5, Mosques,46.6108635,24.7592302,423
851,6, Medical Centers,46.6739614,24.6751878,39
852,1, Hotels and Furnished Apartments,46.8161499,24.7583205,146
853,4, Entertainment,46.691622,24.7381494,807
854,4, Entertainment,46.7530964,24.6948874,255
855,3, Shopping and Services,46.697937,24.6362907,201
856,6, Government Schools,46.7133253,24.5496794,387
857,6, Training Centers,46.6000168,24.5919673,1372
858,3, Shopping and Services,46.6813066,24.584997,1411
859,1, Hotels and Furnished Apartments,46.8116045,24.7217537,922
860,5, Factories,46.7108881,24.525378,502
861,5, Factories,46.7136242,24.5314479,502
862,5, Factories,46.7125666,24.5288959,502
863,5, Factories,46.7195999,24.5372376,502
864,5, Factories,46.7183454,24.5350573,502
865,5, Factories,46.7135121,24.5288846,502
866,5, Factories,46.7134785,24.5279452,502
867,5, Factories,46.7173137,24.5326868,502
868,2, Restaurants,46.7807017,24.7025571,354
869,2, Restaurants,46.8444426,24.7191092,365
870,2, Restaurants,46.6371847,24.5951766,1110
871,2, Restaurants,46.6569545,24.7556816,704
872,3, Shopping and Services,46.6778469,24.5479072,1422
873,2, Restaurants,46.7192176,24.6819051,229
874,3, Shopping and Services,46.7998471,24.7350406,919
875,5, Factories,46.7381074,24.6427456,319
876,5, Factories,46.8100595,24.6341137,378
877,3, Shopping and Services,46.6788574,24.5465168,1422
878,5, Mosques,46.7296195,24.6703712,1465
879,5, Mosques,46.707413,24.6013728,329
880,4, Entertainment,46.7374002,24.6989186,817
881,3, Shopping and Services,46.8023391,24.7397958,993
882,3, Shopping and Services,46.6801504,24.5504887,1422
883,3, Shopping and Services,46.8187751,24.7501466,907
884,3, Shopping and Services,46.6854404,24.5461815,1421
885,6, Private Schools,46.7852688,24.7484392,139
886,1, Hotels and Furnished Apartments,46.7663361,24.7640736,133
887,5, Factories,46.7396035,24.643288,319
888,2, Restaurants,46.6347086,24.5934135,1090
889,2, Restaurants,46.7043388,24.6035322,1093
890,4, Entertainment,46.6895716,24.6843726,100
891,4, Entertainment,46.6592158,24.7419224,675
892,2, Restaurants,46.6320247,24.5756779,470
893,2, Restaurants,46.7822781,24.6978892,354
894,2, Restaurants,46.8347453,24.7408604,363
895,2, Restaurants,46.7813982,24.7267088,913
896,2, Restaurants,46.7532696,24.7416465,912
897,6, Medical Centers,46.6864736,24.6974223,859
898,6, Clinics,46.7336718,24.6709947,1468
899,1, Hotels and Furnished Apartments,46.6557142,24.7434363,657
900,2, Restaurants,46.7601671,24.7466168,137
901,5, Mosques,46.733247,24.6345122,309
902,4, Entertainment,46.8119338,24.7296131,994
903,2, Restaurants,46.7355475,24.6802254,1151
904,2, Restaurants,46.7585277,24.7663247,888
905,2, Restaurants,46.6784554,24.6848061,871
906,6, Clinics,46.7114407,24.6094146,1296
907,6, Private Schools,46.7878469,24.6792079,947
908,6, Private Schools,46.805117,24.6754872,958
909,6, Private Schools,46.8056804,24.6730156,958
910,6, Private Schools,46.8059185,24.6731279,958
911,6, Private Schools,46.8105534,24.6731578,958
912,3, Shopping and Services,46.8528503,24.7046026,991
913,3, Shopping and Services,46.8063098,24.7035095,963
914,3, Shopping and Services,46.6885945,24.6972328,859
915,3, Shopping and Services,46.6969879,24.7018435,861
916,2, Restaurants,46.7707789,24.7537207,134
917,2, Restaurants,46.6639746,24.757767,61
918,6, Other Educational Facilities,46.7803052,24.6878748,933
919,6, Other Educational Facilities,46.7968413,24.7061317,354
920,2, Restaurants,46.8283745,24.7408051,363
921,2, Restaurants,46.783323,24.7281711,138
922,2, Restaurants,46.6974222,24.6008114,1095
923,2, Restaurants,46.6900764,24.5983228,168
924,2, Restaurants,46.6983944,24.693171,103
925,2, Restaurants,46.7862573,24.723812,913
926,6, Government Schools,46.6098454,24.6085588,156
927,6, Government Schools,46.5995348,24.5916809,1372
928,6, Government Schools,46.6273464,24.5933279,1087
929,6, Government Schools,46.6187506,24.5982101,1077
930,6, Clinics,46.6830231,24.6764079,1025
931,2, Restaurants,46.6729062,24.7516208,736
932,5, Factories,46.7211052,24.5354112,502
